node_id,type,phys_nodeid,role,inception,temp_boot_osid_vers,next_boot_osid,next_boot_osid_vers,startstatus,ready,bootstatus,status,failureaction,routertype,eventstate,state_timestamp,op_mode,op_mode_timestamp,allocstate,allocstate_timestamp,update_accounts,next_op_mode,osid,ntpdrift,jailflag,rtabid,boot_errno,reserved_pid,uuid,reserved_memory,nonfsmounts
apt138,r320,apt138,testnode,2014-05-27 20:50:12,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1557249177.0,NORMALv2,1557249123.0,RES_READY,1557249181.0,0,,10816.0,0.43700000000000006,0,0,0,,c9fa4248-e612-11e3-b55a-e3e8da011294,0,0
apt139,r320,apt139,testnode,2014-05-27 20:50:12,0,,0,none,0,okay,,fatal,none,ISUP,1546125626.0,NORMALv2,1546125566.0,FREE_DIRTY,1546913008.0,0,,10499.0,-5.443,0,0,0,,ca100cd0-e612-11e3-b55a-e3e8da011294,0,0
apt140,r320,apt140,testnode,2014-05-27 20:50:12,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557130677.0,PXEKERNEL,1557130677.0,FREE_DIRTY,1557125137.0,0,,9999.0,-7.689,0,0,0,,ca25661e-e612-11e3-b55a-e3e8da011294,0,0
apt137,r320,apt137,testnode,2014-05-27 20:50:12,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557260344.0,PXEKERNEL,1557260344.0,FREE_DIRTY,1557254748.0,0,,9999.0,-10.124,0,0,0,,ca3b02ad-e612-11e3-b55a-e3e8da011294,0,0
apt136,r320,apt136,testnode,2014-05-27 20:50:12,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557141534.0,PXEKERNEL,1557141534.0,FREE_DIRTY,1557084009.0,0,,9999.0,-12.25,0,0,0,,ca50c5cc-e612-11e3-b55a-e3e8da011294,0,0
apt135,r320,apt135,testnode,2014-05-27 20:50:13,0,,0,none,0,unknown,,fatal,none,POWEROFF,1503600851.0,RELOAD,1458469720.0,FREE_DIRTY,1458462352.0,1,PXEFBSD,10113.0,-7.42,0,0,0,,ca66716e-e612-11e3-b55a-e3e8da011294,0,0
apt132,r320,apt132,testnode,2014-05-27 20:50:13,0,,0,none,0,okay,,fatal,none,PXEWAIT,1556812788.0,PXEKERNEL,1556812788.0,FREE_DIRTY,1556810447.0,0,,9999.0,-11.64,0,0,0,,ca7c31fc-e612-11e3-b55a-e3e8da011294,0,0
apt133,r320,apt133,testnode,2014-05-27 20:50:13,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557001705.0,PXEKERNEL,1557001705.0,FREE_DIRTY,1557001274.0,0,,9999.0,-0.7709999999999999,0,0,0,,ca91a0c1-e612-11e3-b55a-e3e8da011294,0,0
apt128,r320,apt128,testnode,2014-05-27 20:50:13,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557133478.0,PXEKERNEL,1557133478.0,FREE_DIRTY,1557082232.0,0,,9999.0,-5.546,0,0,0,,caa737e2-e612-11e3-b55a-e3e8da011294,0,0
apt125,r320,apt125,testnode,2014-05-27 20:50:13,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557263614.0,PXEKERNEL,1557263614.0,FREE_DIRTY,1557263121.0,0,,9999.0,-7.584,0,0,0,,cabccc87-e612-11e3-b55a-e3e8da011294,0,0
apt127,r320,apt127,testnode,2014-05-27 20:50:13,0,,0,none,0,okay,,fatal,none,ISUP,1545146854.0,NORMALv2,1545146470.0,FREE_DIRTY,1545083726.0,0,,10044.0,-4.721,0,0,0,,cad28996-e612-11e3-b55a-e3e8da011294,0,0
apt126,r320,apt126,testnode,2014-05-27 20:50:13,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557133486.0,PXEKERNEL,1557133486.0,FREE_DIRTY,1557082232.0,0,,9999.0,0.718,0,0,0,,cae7c88d-e612-11e3-b55a-e3e8da011294,0,0
apt120,r320,apt120,testnode,2014-05-27 20:50:14,0,,0,none,0,okay,,nonfatal,static,ISUP,1535060083.0,NORMALv2,1535060034.0,RES_READY,1535060085.0,0,,10815.0,-10.077,0,0,0,,cafe6f31-e612-11e3-b55a-e3e8da011294,0,0
apt129,r320,apt129,testnode,2014-05-27 20:50:14,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557001727.0,PXEKERNEL,1557001727.0,FREE_DIRTY,1557001274.0,0,,9999.0,-10.681,0,0,0,,cb144a7f-e612-11e3-b55a-e3e8da011294,0,0
apt130,r320,apt130,testnode,2014-05-27 20:50:14,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557226687.0,PXEKERNEL,1557226687.0,FREE_DIRTY,1557169168.0,0,,9999.0,-3.207,0,0,0,,cb29b74a-e612-11e3-b55a-e3e8da011294,0,0
apt131,r320,apt131,testnode,2014-05-27 20:50:14,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557001703.0,PXEKERNEL,1557001703.0,FREE_DIRTY,1557001274.0,0,,9999.0,-6.0920000000000005,0,0,0,,cb3fa880-e612-11e3-b55a-e3e8da011294,0,0
apt134,r320,apt134,testnode,2014-05-27 20:50:14,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1557175109.0,NORMALv2,1557175041.0,RES_READY,1554333655.0,0,,10832.0,-4.7,0,0,0,,cb554c57-e612-11e3-b55a-e3e8da011294,0,0
apt124,r320,apt124,testnode,2014-05-27 20:50:14,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557133472.0,PXEKERNEL,1557133472.0,FREE_DIRTY,1557082232.0,0,,9999.0,-4.202,0,0,0,,cb6aed21-e612-11e3-b55a-e3e8da011294,0,0
apt123,r320,apt123,testnode,2014-05-27 20:50:14,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557133490.0,PXEKERNEL,1557133489.0,FREE_DIRTY,1557082413.0,0,,9999.0,-9.272,0,0,0,,cb80bdab-e612-11e3-b55a-e3e8da011294,0,0
apt122,r320,apt122,testnode,2014-05-27 20:50:15,0,,0,127,0,okay,,fatal,static-ddijk,ISUP,1557234690.0,NORMALv2,1557234635.0,RES_READY,1557197156.0,0,,10886.0,-5.686,0,0,0,,cb9647cf-e612-11e3-b55a-e3e8da011294,0,0
apt121,r320,apt121,testnode,2014-05-27 20:50:15,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557197105.0,NORMALv2,1557197045.0,RES_READY,1557197106.0,0,,10886.0,-4.042,0,0,0,,cbac3984-e612-11e3-b55a-e3e8da011294,0,0
apt157,r320,apt157,testnode,2014-05-27 21:18:54,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557047603.0,PXEKERNEL,1557047603.0,FREE_DIRTY,1557038746.0,0,,9999.0,-4.63,0,0,0,,cc9d0580-e616-11e3-b55a-e3e8da011294,0,0
apt158,r320,apt158,testnode,2014-05-27 21:18:54,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557239330.0,PXEKERNEL,1557239329.0,FREE_DIRTY,1556922481.0,0,,9999.0,-7.944,0,0,0,,ccb2d147-e616-11e3-b55a-e3e8da011294,0,0
apt156,r320,apt156,testnode,2014-05-27 21:18:55,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557239337.0,PXEKERNEL,1557239337.0,FREE_DIRTY,1556922461.0,0,,9999.0,-10.052,0,0,0,,ccc85d2d-e616-11e3-b55a-e3e8da011294,0,0
apt155,r320,apt155,testnode,2014-05-27 21:18:55,0,,0,none,0,okay,,fatal,none,ISUP,1557002021.0,NORMALv2,1556997947.0,FREE_DIRTY,1556996925.0,0,,10886.0,-5.617000000000001,0,0,0,,ccde11e0-e616-11e3-b55a-e3e8da011294,0,0
apt146,r320,apt146,testnode,2014-05-27 21:18:55,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557239334.0,PXEKERNEL,1557239334.0,FREE_DIRTY,1556922486.0,0,,9999.0,-4.342,0,0,0,,ccf3c059-e616-11e3-b55a-e3e8da011294,0,0
apt153,r320,apt153,testnode,2014-05-27 21:18:55,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557173947.0,PXEKERNEL,1557173947.0,FREE_DIRTY,1557168378.0,0,,9999.0,-6.171,0,0,0,,cd09354d-e616-11e3-b55a-e3e8da011294,0,0
apt154,r320,apt154,testnode,2014-05-27 21:18:55,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557001218.0,PXEKERNEL,1557001218.0,FREE_DIRTY,1556996925.0,0,,9999.0,-0.522,0,0,0,,cd1ee304-e616-11e3-b55a-e3e8da011294,0,0
apt151,r320,apt151,testnode,2014-05-27 21:18:55,0,9999.0,0,none,0,unknown,,fatal,none,ISUP,1500694122.0,NORMALv2,1500694047.0,FREE_DIRTY,1500694026.0,1,RELOAD,10044.0,-3.083,0,0,0,,cd34e555-e616-11e3-b55a-e3e8da011294,0,0
apt149,r320,apt149,testnode,2014-05-27 21:18:55,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557239322.0,PXEKERNEL,1557239321.0,FREE_DIRTY,1556922476.0,0,,9999.0,1.625,0,0,0,,cd4a9b49-e616-11e3-b55a-e3e8da011294,0,0
apt152,r320,apt152,testnode,2014-05-27 21:18:56,0,,0,none,0,unknown,,fatal,none,ISUP,1546125634.0,NORMALv2,1546125574.0,FREE_DIRTY,1546913397.0,0,,10499.0,-1.682,0,0,0,,cd620882-e616-11e3-b55a-e3e8da011294,0,0
apt150,r320,apt150,testnode,2014-05-27 21:18:56,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557155567.0,PXEKERNEL,1557155567.0,FREE_DIRTY,1557146738.0,0,,9999.0,-5.774,0,0,0,,cd77dd61-e616-11e3-b55a-e3e8da011294,0,0
apt148,r320,apt148,testnode,2014-05-27 21:18:56,0,9999.0,0,none,0,okay,,fatal,none,SHUTDOWN,1548943172.0,RELOAD,1548414065.0,FREE_DIRTY,1546873306.0,1,,10044.0,-10.69,0,0,0,,cd8d5e25-e616-11e3-b55a-e3e8da011294,0,0
apt147,r320,apt147,testnode,2014-05-27 21:18:56,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557122977.0,PXEKERNEL,1557122977.0,FREE_DIRTY,1557065270.0,0,,9999.0,-9.087,0,0,0,,cda38c21-e616-11e3-b55a-e3e8da011294,0,0
apt145,r320,apt145,testnode,2014-05-27 21:18:56,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557122969.0,PXEKERNEL,1557122969.0,FREE_DIRTY,1557065260.0,0,,9999.0,-6.354,0,0,0,,cdb91f64-e616-11e3-b55a-e3e8da011294,0,0
apt144,r320,apt144,testnode,2014-05-27 21:18:56,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557155531.0,PXEKERNEL,1557155531.0,FREE_DIRTY,1557146548.0,0,,9999.0,-7.6129999999999995,0,0,0,,cdcedf9a-e616-11e3-b55a-e3e8da011294,0,0
apt143,r320,apt143,testnode,2014-05-27 21:18:56,0,9999.0,0,none,0,okay,,fatal,none,SHUTDOWN,1557266865.0,RELOAD,1549582156.0,FREE_DIRTY,1549414461.0,0,,10044.0,-8.126,0,0,0,,cde47539-e616-11e3-b55a-e3e8da011294,0,0
apt142,r320,apt142,testnode,2014-05-27 21:18:57,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557259649.0,PXEKERNEL,1557259648.0,FREE_DIRTY,1557202138.0,0,,9999.0,-3.3089999999999997,0,0,0,,cdfa56f6-e616-11e3-b55a-e3e8da011294,0,0
apt183,r320,apt183,testnode,2014-05-27 22:00:46,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557087478.0,PXEKERNEL,1557087478.0,FREE_DIRTY,1557081947.0,0,,9999.0,-9.228,0,0,0,,a5ae4448-e61c-11e3-b55a-e3e8da011294,0,0
apt182,r320,apt182,testnode,2014-05-27 22:00:46,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557038375.0,PXEKERNEL,1557038375.0,FREE_DIRTY,1557003123.0,0,,9999.0,-7.392,0,0,0,,a5c466bb-e61c-11e3-b55a-e3e8da011294,0,0
apt184,r320,apt184,testnode,2014-05-27 22:00:46,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557038408.0,PXEKERNEL,1557038408.0,FREE_DIRTY,1557002952.0,0,,9999.0,-9.474,0,0,0,,a5da28d1-e61c-11e3-b55a-e3e8da011294,0,0
apt181,r320,apt181,testnode,2014-05-27 22:00:46,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557195520.0,PXEKERNEL,1557195520.0,FREE_DIRTY,1557189848.0,0,,9999.0,-0.083,0,0,0,,a5effd45-e61c-11e3-b55a-e3e8da011294,0,0
apt179,r320,apt179,testnode,2014-05-27 22:00:47,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557038371.0,PXEKERNEL,1557038371.0,FREE_DIRTY,1557002952.0,0,,9999.0,-8.235,0,0,0,,a60617cc-e61c-11e3-b55a-e3e8da011294,0,0
apt180,r320,apt180,testnode,2014-05-27 22:00:47,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557038389.0,PXEKERNEL,1557038389.0,FREE_DIRTY,1557003128.0,0,,9999.0,-6.406000000000001,0,0,0,,a61bea7a-e61c-11e3-b55a-e3e8da011294,0,0
apt177,r320,apt177,testnode,2014-05-27 22:00:47,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557109153.0,PXEKERNEL,1557109153.0,FREE_DIRTY,1557103546.0,0,,9999.0,-13.445,0,0,0,,a631eeb3-e61c-11e3-b55a-e3e8da011294,0,0
apt178,r320,apt178,testnode,2014-05-27 22:00:47,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557195499.0,PXEKERNEL,1557195498.0,FREE_DIRTY,1557189751.0,0,,9999.0,-0.8690000000000001,0,0,0,,a6480033-e61c-11e3-b55a-e3e8da011294,0,0
apt175,r320,apt175,testnode,2014-05-27 22:00:47,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557195527.0,PXEKERNEL,1557195527.0,FREE_DIRTY,1557189941.0,0,,9999.0,-10.319,0,0,0,,a65e1c3e-e61c-11e3-b55a-e3e8da011294,0,0
apt176,r320,apt176,testnode,2014-05-27 22:00:47,0,,0,0,0,unknown,,fatal,static-ddijk,ISUP,1488055870.0,NORMALv2,1488055793.0,RES_REBOOT,1493142718.0,0,,10044.0,-10.640999999999998,0,0,0,,a673cf70-e61c-11e3-b55a-e3e8da011294,0,0
apt174,r320,apt174,testnode,2014-05-27 22:00:47,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557220979.0,PXEKERNEL,1557220979.0,FREE_DIRTY,1557211450.0,0,,9999.0,-7.0920000000000005,0,0,0,,a689e24d-e61c-11e3-b55a-e3e8da011294,0,0
apt171,r320,apt171,testnode,2014-05-27 22:00:48,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557173905.0,PXEKERNEL,1557173905.0,FREE_DIRTY,1557168154.0,0,,9999.0,-11.293,0,0,0,,a6a1317b-e61c-11e3-b55a-e3e8da011294,0,0
apt173,r320,apt173,testnode,2014-05-27 22:00:48,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557087442.0,PXEKERNEL,1557087442.0,FREE_DIRTY,1557081840.0,0,,9999.0,-9.476,0,0,0,,a6b770b5-e61c-11e3-b55a-e3e8da011294,0,0
apt172,r320,apt172,testnode,2014-05-27 22:00:48,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557260291.0,PXEKERNEL,1557260291.0,FREE_DIRTY,1557254551.0,0,,9999.0,-8.289,0,0,0,,a6cd285d-e61c-11e3-b55a-e3e8da011294,0,0
apt169,r320,apt169,testnode,2014-05-27 22:00:48,0,,0,none,0,unknown,,fatal,none,ISUP,1546126868.0,NORMALv2,1546126671.0,FREE_DIRTY,1546913203.0,0,,10499.0,-4.596,0,0,0,,a6e35b75-e61c-11e3-b55a-e3e8da011294,0,0
apt167,r320,apt167,testnode,2014-05-27 22:00:48,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557038428.0,PXEKERNEL,1557038428.0,FREE_DIRTY,1557002952.0,0,,9999.0,-8.253,0,0,0,,a6f95f92-e61c-11e3-b55a-e3e8da011294,0,0
apt170,r320,apt170,testnode,2014-05-27 22:00:48,0,,0,none,0,unknown,,fatal,static-ddijk,ISUP,1463769325.0,NORMALv2,1463769263.0,RES_REBOOT,1493142718.0,0,,10044.0,-7.06,0,0,0,,a70f5ed7-e61c-11e3-b55a-e3e8da011294,0,0
apt168,r320,apt168,testnode,2014-05-27 22:00:48,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557038436.0,PXEKERNEL,1557038436.0,FREE_DIRTY,1557002952.0,0,,9999.0,-10.97,0,0,0,,a7250048-e61c-11e3-b55a-e3e8da011294,0,0
apt166,r320,apt166,testnode,2014-05-27 22:00:49,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557038416.0,PXEKERNEL,1557038416.0,FREE_DIRTY,1557003117.0,0,,9999.0,-6.117999999999999,0,0,0,,a73a9cf8-e61c-11e3-b55a-e3e8da011294,0,0
apt164,r320,apt164,testnode,2014-05-27 22:00:49,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556315858.0,NORMALv2,1556315799.0,RES_READY,1556315861.0,0,,10900.0,-7.039,0,0,0,,a74fe35d-e61c-11e3-b55a-e3e8da011294,0,0
apt165,r320,apt165,testnode,2014-05-27 22:00:49,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1533320807.0,NORMALv2,1533320754.0,RES_READY,1533320810.0,0,,10815.0,-5.2379999999999995,0,0,0,,a765765f-e61c-11e3-b55a-e3e8da011294,0,0
apt162,r320,apt162,testnode,2014-05-27 22:00:49,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1557249167.0,NORMALv2,1557249109.0,RES_READY,1557249171.0,0,,10817.0,-10.277000000000001,0,0,0,,a77b2587-e61c-11e3-b55a-e3e8da011294,0,0
apt163,r320,apt163,testnode,2014-05-27 22:00:49,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557241947.0,PXEKERNEL,1557241947.0,FREE_DIRTY,1557233053.0,0,,9999.0,-4.811,0,0,0,,a790ef04-e61c-11e3-b55a-e3e8da011294,0,0
apt161,r320,apt161,testnode,2014-05-27 22:00:49,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557001214.0,PXEKERNEL,1557001214.0,FREE_DIRTY,1556996925.0,0,,9999.0,-9.02,0,0,0,,a7a70889-e61c-11e3-b55a-e3e8da011294,0,0
apt160,r320,apt160,testnode,2014-05-27 22:00:49,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557038378.0,PXEKERNEL,1557038378.0,FREE_DIRTY,1557002952.0,0,,9999.0,-4.331,0,0,0,,a7bddc92-e61c-11e3-b55a-e3e8da011294,0,0
apt191,r320,apt191,testnode,2014-05-27 22:11:06,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557109078.0,PXEKERNEL,1557109078.0,FREE_DIRTY,1557103343.0,0,,9999.0,-10.398,0,0,0,,178e6b36-e61e-11e3-b55a-e3e8da011294,0,0
apt192,r320,apt192,testnode,2014-05-27 22:11:07,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557038358.0,PXEKERNEL,1557038358.0,FREE_DIRTY,1557002952.0,0,,9999.0,-8.113,0,0,0,,17a4e875-e61e-11e3-b55a-e3e8da011294,0,0
apt189,r320,apt189,testnode,2014-05-27 22:11:07,0,,0,none,0,okay,,fatal,none,ISUP,1546205706.0,NORMALv2,1546205647.0,FREE_DIRTY,1546205711.0,0,,10677.0,-9.79,0,0,0,,17bb09ab-e61e-11e3-b55a-e3e8da011294,0,0
apt188,r320,apt188,testnode,2014-05-27 22:11:07,0,,0,none,0,unknown,,fatal,none,ISUP,1548034104.0,NORMALv2,1548034051.0,FREE_DIRTY,1546913397.0,0,,10527.0,-10.972999999999999,0,0,0,,17d0fc94-e61e-11e3-b55a-e3e8da011294,0,0
apt187,r320,apt187,testnode,2014-05-27 22:11:07,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557173897.0,PXEKERNEL,1557173897.0,FREE_DIRTY,1557168237.0,0,,9999.0,-4.548,0,0,0,,17e6a29b-e61e-11e3-b55a-e3e8da011294,0,0
apt186,r320,apt186,testnode,2014-05-27 22:11:07,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557240470.0,PXEKERNEL,1557240470.0,FREE_DIRTY,1557182216.0,0,,9999.0,-7.341,0,0,0,,17fc6d74-e61e-11e3-b55a-e3e8da011294,0,0
apt111,r320,apt111,testnode,2014-05-28 17:03:36,0,,0,none,0,okay,,fatal,none,ISUP,1546508469.0,NORMALv2,1546508415.0,FREE_DIRTY,1546508472.0,0,,10677.0,-4.029,0,0,0,,4c640def-e6bc-11e3-80ed-dfba0921862a,0,0
apt190,r320,apt190,testnode,2014-05-28 17:05:01,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557109126.0,PXEKERNEL,1557109126.0,FREE_DIRTY,1557103440.0,0,,9999.0,-8.552,0,0,0,,7f3a476e-e6bc-11e3-80ed-dfba0921862a,0,0
apt141,r320,apt141,testnode,2014-05-28 17:07:45,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557239308.0,PXEKERNEL,1557239308.0,FREE_DIRTY,1556922471.0,0,,9999.0,-7.861000000000001,0,0,0,,e0e6ceef-e6bc-11e3-80ed-dfba0921862a,0,0
apt185,r320,apt185,testnode,2014-05-28 17:09:45,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557038425.0,PXEKERNEL,1557038425.0,FREE_DIRTY,1557003128.0,0,,9999.0,-3.738,0,0,0,,2887c2c2-e6bd-11e3-80ed-dfba0921862a,0,0
mellanox1,mellanox-sx6036g,mellanox1,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
mellanox2,mellanox-sx6036g,mellanox2,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
mellanox3,mellanox-sx6036g,mellanox3,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
mellanox4,mellanox-sx6036g,mellanox4,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
mellanox5,mellanox-sx6036g,mellanox5,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
mellanox6,mellanox-sx6036g,mellanox6,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
mellanox7,mellanox-sx6036g,mellanox7,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
mellanox8,mellanox-sx6036g,mellanox8,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
mellanox9,mellanox-sx6036g,mellanox9,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
boss,ctrlnode,boss,ctrlnode,2014-05-30 23:45:47,0,,0,,0,unknown,up,fatal,none,ISUP,1073523985.0,OPSNODEBSD,1034973566.0,,,0,,225.0,,0,0,0,,d06f33b5-e886-11e3-8b17-021fd9d70c35,0,0
apt007,c6220,apt007,testnode,2014-05-30 20:36:38,0,,0,none,0,okay,,fatal,none,ISUP,1557205078.0,NORMALv2,1557205078.0,RES_READY,1557205083.0,0,,10039.0,0.0,0,0,0,,6410beda-e86c-11e3-80ed-dfba0921862a,0,0
apt008,c6220,apt008,testnode,2014-05-30 20:36:38,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556916778.0,NORMALv2,1556916721.0,RES_READY,1556743363.0,0,,10886.0,25.430999999999997,0,0,0,,63f98e6a-e86c-11e3-80ed-dfba0921862a,0,0
apt005,c6220,apt005,testnode,2014-05-30 20:36:37,0,,0,none,0,okay,,fatal,none,ISUP,1557205074.0,NORMALv2,1557205074.0,RES_READY,1557205079.0,0,,10039.0,27.686,0,0,0,,6386def7-e86c-11e3-80ed-dfba0921862a,0,0
apt001,c6220,apt001,testnode,2014-05-30 20:36:37,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556916809.0,NORMALv2,1556916751.0,RES_READY,1556743358.0,0,,10886.0,25.482,0,0,0,,636ff70e-e86c-11e3-80ed-dfba0921862a,0,0
apt004,c6220,apt004,testnode,2014-05-30 20:36:37,0,,0,none,0,okay,,fatal,none,ISUP,1557205071.0,NORMALv2,1557205071.0,RES_READY,1557205076.0,0,,10039.0,21.372,0,0,0,,639ddad5-e86c-11e3-80ed-dfba0921862a,0,0
apt003,c6220,apt003,testnode,2014-05-30 20:36:37,0,,0,none,0,okay,,fatal,none,ISUP,1557212703.0,NORMALv2,1557212703.0,RES_READY,1557212708.0,0,,10039.0,24.796,0,0,0,,63b4b5f8-e86c-11e3-80ed-dfba0921862a,0,0
apt002,c6220,apt002,testnode,2014-05-30 20:36:37,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556916776.0,NORMALv2,1556916719.0,RES_READY,1556743363.0,0,,10886.0,22.808000000000003,0,0,0,,63cbb947-e86c-11e3-80ed-dfba0921862a,0,0
apt010,c6220,apt010,testnode,2014-05-30 20:36:38,0,9999.0,0,none,0,okay,,fatal,none,SHUTDOWN,1543340968.0,NORMALv2,1543336035.0,FREE_DIRTY,1542388287.0,1,RELOAD,10044.0,20.248,0,0,0,,63e282c3-e86c-11e3-80ed-dfba0921862a,0,0
apt009,c6220,apt009,testnode,2014-05-30 20:36:38,0,,0,none,0,okay,,fatal,none,ISUP,1555123324.0,NORMALv2,1555123259.0,FREE_DIRTY,1554318910.0,0,,10044.0,4.7330000000000005,0,0,0,,64278ddd-e86c-11e3-80ed-dfba0921862a,0,0
apt015,c6220,apt015,testnode,2014-05-30 20:36:38,0,,0,none,0,okay,,fatal,none,ISUP,1557242981.0,NORMALv2,1557242981.0,RES_READY,1557242986.0,0,,10039.0,26.316999999999997,0,0,0,,643e66ca-e86c-11e3-80ed-dfba0921862a,0,0
apt019,c6220,apt019,testnode,2014-05-30 20:36:38,0,,0,none,0,okay,,fatal,none,ISUP,1557212714.0,NORMALv2,1557212713.0,RES_READY,1557212718.0,0,,10039.0,25.081999999999997,0,0,0,,6455b372-e86c-11e3-80ed-dfba0921862a,0,0
apt018,c6220,apt018,testnode,2014-05-30 20:36:39,0,,0,none,0,okay,,nonfatal,static,ISUP,1535060046.0,NORMALv2,1535059987.0,RES_READY,1535060050.0,0,,10815.0,24.522,0,0,0,,646c9640-e86c-11e3-80ed-dfba0921862a,0,0
apt016,c6220,apt016,testnode,2014-05-30 20:36:39,0,,0,none,0,okay,,fatal,none,ISUP,1557205086.0,NORMALv2,1557205086.0,RES_READY,1557205091.0,0,,10039.0,28.309,0,0,0,,648381a4-e86c-11e3-80ed-dfba0921862a,0,0
apt017,c6220,apt017,testnode,2014-05-30 20:36:39,0,,0,none,0,okay,,nonfatal,static,ISUP,1535060047.0,NORMALv2,1535059990.0,RES_READY,1535060050.0,0,,10815.0,27.604,0,0,0,,649a6703-e86c-11e3-80ed-dfba0921862a,0,0
apt048,c6220,apt048,testnode,2014-06-05 13:53:12,0,,0,none,0,okay,,fatal,none,ISUP,1557205242.0,NORMALv2,1557205241.0,RES_READY,1557205246.0,0,,10039.0,25.238000000000003,0,0,0,,06caedec-eceb-11e3-80ed-dfba0921862a,0,0
apt022,c6220,apt022,testnode,2014-05-30 20:36:39,0,,0,none,0,okay,,fatal,none,ISUP,1557213884.0,NORMALv2,1557213884.0,RES_READY,1557213889.0,0,,10039.0,22.002,0,0,0,,64c873b6-e86c-11e3-80ed-dfba0921862a,0,0
apt025,c6220,apt025,testnode,2014-05-30 20:36:39,0,,0,none,0,okay,,fatal,none,ISUP,1557205092.0,NORMALv2,1557205092.0,RES_READY,1557205097.0,0,,10039.0,24.607,0,0,0,,64df6233-e86c-11e3-80ed-dfba0921862a,0,0
